HPLC_ID	Site	Experiment	Plant_ID	Type	Stg	Weight	Harvested	Extracted	Leachtime	Location	Batch	rand
7787	JAM	Field2014	kw_2925	rosette	R	1.8	28-Jun-14	8-Sep-14	72	p52_F_06	p52	0.637274172
6593	ALD	Field2014	kw_0930	rosette	B	4	8-Jun-14	8-Sep-14	92	p52_F_07	p52	0.637606272
7556	MAH	Field2014	kw_1841	rosette	B	3.2	12-Jun-14	8-Sep-14	88	p52_F_08	p52	0.638932684
7809	JAM	Field2014	kw_2874	rosette	R	3	28-Jun-14	8-Sep-14	72	p52_F_09	p52	0.63930151
7684	JAM	Field2014	kw_3110	rosette	B	3.4	28-Jun-14	8-Sep-14	72	p52_F_10	p52	0.639726502
6507	ALD	Field2014	kw_0210	rosette	B	3.2	6-Jun-14	8-Sep-14	94	p52_F_11	p52	0.639980109
6959	SIL	Field2014	kw_3665	rosette	FO	3	10-Jun-14	8-Sep-14	90	p52_F_12	p52	0.640790955
7453	MAH	Field2014	kw_2316	rosette	R	2.5	12-Jun-14	8-Sep-14	88	p52_G_01	p52	0.642777623
7741	JAM	Field2014	kw_2438	rosette	B	3.3	28-Jun-14	8-Sep-14	72	p52_G_02	p52	0.643502597
6887	SIL	Field2014	kw_3461	rosette	FO	6	10-Jun-14	8-Sep-14	90	p52_G_03	p52	0.643921581
7378	JAM	Field2014	kw_2628	rosette	B	3.1	28-Jun-14	8-Sep-14	72	p52_G_04	p52	0.643922075
6527	ALD	Field2014	kw_1263	rosette	B	1.4	6-Jun-14	8-Sep-14	94	p52_G_05	p52	0.644974471
7219	MAH	Field2014	kw_2013	rosette	R	3.3	12-Jun-14	8-Sep-14	88	p52_G_06	p52	0.646607256
6220	ALD	Field2014	kw_1129	rosette	FS1	2.2	6-Jun-14	8-Sep-14	94	p52_G_07	p52	0.646952263
6577	ALD	Field2014	kw_0877	rosette	FS1	3.4	8-Jun-14	8-Sep-14	92	p52_G_08	p52	0.647777333
7728	JAM	Field2014	kw_2404	rosette	R	2.6	28-Jun-14	8-Sep-14	72	p52_G_09	p52	0.648973684
7240	MAH	Field2014	kw_2074	rosette	R	3.8	12-Jun-14	8-Sep-14	88	p52_G_10	p52	0.649632563
6415	SIL	Field2014	kw_3336	rosette	B	2.5	10-Jun-14	8-Sep-14	90	p52_G_11	p52	0.649976159
6853	SIL	Field2014	kw_3416	rosette	R	4.1	10-Jun-14	8-Sep-14	90	p52_G_12	p52	0.650102808
7032	SIL	Field2014	kw_0798	rosette	R	2.6	10-Jun-14	8-Sep-14	90	p52_H_01	p52	0.650887969
6377	SIL	Field2014	kw_3207	rosette	FO	4.1	10-Jun-14	8-Sep-14	90	p52_H_02	p52	0.651047194
6546	ALD	Field2014	kw_0516	rosette	B	4.4	6-Jun-14	8-Sep-14	94	p52_H_03	p52	0.65106798
6919	SIL	Field2014	kw_3555	rosette	FO	2.8	10-Jun-14	8-Sep-14	90	p52_H_04	p52	0.651330675
7509	MAH	Field2014	kw_1944	rosette	R	3.5	12-Jun-14	8-Sep-14	88	p52_H_05	p52	0.651573798
7017	SIL	Field2014	kw_0625	rosette	R	1.8	10-Jun-14	8-Sep-14	90	p52_H_06	p52	0.65171849
6264	ALD	Field2014	kw_1187	rosette	FO	4.2	6-Jun-14	8-Sep-14	94	p52_H_07	p52	0.652925072
7600	JAM	Field2014	kw_2692	rosette	B	2.6	28-Jun-14	8-Sep-14	72	p52_H_08	p52	0.65441847
6410	SIL	Field2014	kw_3308	rosette	B	3.4	10-Jun-14	8-Sep-14	90	p52_H_09	p52	0.654606576
6986	SIL	Field2014	kw_3755	rosette	R	1.5	10-Jun-14	8-Sep-14	90	p52_H_10	p52	0.655909005
6345	ALD	Field2014	kw_0055	rosette	B	3.4	6-Jun-14	8-Sep-14	94	p52_H_11	p52	0.656527082
7633	JAM	Field2014	kw_2774	rosette	R	3.8	28-Jun-14	8-Sep-14	72	p52_H_12	p52	0.659500066
7679	JAM	Field2014	kw_3090	rosette	R	2.4	28-Jun-14	8-Sep-14	72	p53_A_03	p53	0.660151328
6225	ALD	Field2014	kw_0851	rosette	B	2.2	8-Jun-14	8-Sep-14	92	p53_A_04	p53	0.661243671
6257	ALD	Field2014	kw_1176	rosette	B	5.3	6-Jun-14	8-Sep-14	94	p53_A_05	p53	0.6613815
6378	SIL	Field2014	kw_3227	rosette	FO	2.7	10-Jun-14	8-Sep-14	90	p53_A_06	p53	0.661738385
7488	MAH	Field2014	kw_1951	rosette	B	2.9	12-Jun-14	8-Sep-14	88	p53_A_07	p53	0.662324296
6907	SIL	Field2014	kw_3525	rosette	B	3.1	10-Jun-14	8-Sep-14	90	p53_A_08	p53	0.663202089
7463	MAH	Field2014	kw_2320	rosette	R	2.2	12-Jun-14	8-Sep-14	88	p53_A_09	p53	0.663696121
6646	ALD	Field2014	kw_0991	rosette	FS1	5.1	8-Jun-14	8-Sep-14	92	p53_A_10	p53	0.664329318
7581	JAM	Field2014	kw_2665	rosette	B	3.2	28-Jun-14	8-Sep-14	72	p53_A_11	p53	0.664373013
6786	ALD	Field2014	kw_0050	rosette	B	2.4	6-Jun-14	8-Sep-14	94	p53_A_12	p53	0.665105307
6522	ALD	Field2014	kw_1254	rosette	FS2	4.3	6-Jun-14	8-Sep-14	94	p53_B_01	p53	0.665135399
6394	SIL	Field2014	kw_3259	rosette	B	2.2	10-Jun-14	8-Sep-14	90	p53_B_02	p53	0.666348412
7401	JAM	Field2014	kw_2589	rosette	R	1.5	28-Jun-14	8-Sep-14	72	p53_B_03	p53	0.666533966
7112	SIL	Field2014	kw_3956	rosette	FO	5.4	10-Jun-14	8-Sep-14	90	p53_B_04	p53	0.666548898
7018	SIL	Field2014	kw_0603	rosette	FS2	1.3	10-Jun-14	8-Sep-14	90	p53_B_05	p53	0.666590193
6985	SIL	Field2014	kw_3752	rosette	R	2.6	10-Jun-14	8-Sep-14	90	p53_B_06	p53	0.666690642
7048	SIL	Field2014	kw_0738	rosette	R	1.2	10-Jun-14	8-Sep-14	90	p53_B_07	p53	0.667471157
6392	SIL	Field2014	kw_3274	rosette	B	3	10-Jun-14	8-Sep-14	90	p53_B_08	p53	0.668028206
7721	JAM	Field2014	kw_3193	rosette	R	1.8	28-Jun-14	8-Sep-14	72	p53_B_09	p53	0.668132159
6666	MAH	Field2014	kw_1319	rosette	R	6.2	12-Jun-14	8-Sep-14	88	p53_B_10	p53	0.668142962
7479	MAH	Field2014	kw_1975	rosette	R	2.6	12-Jun-14	8-Sep-14	88	p53_B_11	p53	0.668665156
6510	ALD	Field2014	kw_0215	rosette	B	3.3	6-Jun-14	8-Sep-14	94	p53_B_12	p53	0.668771195
6647	ALD	Field2014	kw_0993	rosette	B	3.6	8-Jun-14	8-Sep-14	92	p53_C_01	p53	0.974537689
6517	ALD	Field2014	kw_0240	rosette	FO	2	6-Jun-14	8-Sep-14	94	p53_C_02	p53	0.669226879
7409	JAM	Field2014	kw_2651	rosette	B	1.8	28-Jun-14	8-Sep-14	72	p53_C_03	p53	0.670498075
7267	MAH	Field2014	kw_2163	rosette	R	4	12-Jun-14	8-Sep-14	88	p53_C_04	p53	0.670907431
6569	ALD	Field2014	kw_1225	rosette	FO	10.8	6-Jun-14	8-Sep-14	94	p53_C_05	p53	0.671510712
6487	ALD	Field2014	kw_0496	rosette	B	7.8	6-Jun-14	8-Sep-14	94	p53_C_06	p53	0.672082419
7053	SIL	Field2014	kw_0715	rosette	R	2.9	10-Jun-14	8-Sep-14	90	p53_C_07	p53	0.673803952
7522	MAH	Field2014	kw_1912	rosette	R	4.7	12-Jun-14	8-Sep-14	88	p53_C_08	p53	0.673943157
6653	MAH	Field2014	kw_1320	rosette	R	3.3	12-Jun-14	8-Sep-14	88	p53_C_09	p53	0.674015475
7292	MAH	Field2014	kw_1571	rosette	B	5.8	12-Jun-14	8-Sep-14	88	p53_C_10	p53	0.675169768
7071	SIL	Field2014	kw_3882	rosette	FO	2	10-Jun-14	8-Sep-14	90	p53_C_11	p53	0.67560942
7060	SIL	Field2014	kw_0732	rosette	R	7.3	10-Jun-14	8-Sep-14	90	p53_C_12	p53	0.675935324
6304	ALD	Field2014	kw_0588	rosette	R	2.1	6-Jun-14	8-Sep-14	94	p53_D_01	p53	0.676604239
7151	MAH	Field2014	kw_1603	rosette	R	6.5	12-Jun-14	8-Sep-14	88	p53_D_02	p53	0.676968094
6830	ALD	Field2014	kw_0408	rosette	FS1	4.1	6-Jun-14	8-Sep-14	94	p53_D_03	p53	0.677589077
7335	MAH	Field2014	kw_1493	rosette	B	4.2	12-Jun-14	8-Sep-14	88	p53_D_04	p53	0.678550869
7279	MAH	Field2014	kw_2158	rosette	R	5.1	12-Jun-14	8-Sep-14	88	p53_D_05	p53	0.67889735
6414	SIL	Field2014	kw_3330	rosette	B	2.2	10-Jun-14	8-Sep-14	90	p53_D_06	p53	0.679520199
6529	ALD	Field2014	kw_1265	rosette	FO	3.8	6-Jun-14	8-Sep-14	94	p53_D_07	p53	0.68009896
7065	SIL	Field2014	kw_3881	rosette	R	3.3	10-Jun-14	8-Sep-14	90	p53_D_08	p53	0.680380452
7434	MAH	Field2014	kw_2268	rosette	R	2.8	12-Jun-14	8-Sep-14	88	p53_D_09	p53	0.680790233
6320	ALD	Field2014	kw_0183	rosette	R	3.7	6-Jun-14	8-Sep-14	94	p53_D_10	p53	0.68128795
7374	JAM	Field2014	kw_2620	rosette	R	3.8	28-Jun-14	8-Sep-14	72	p53_D_11	p53	0.681332508
6823	ALD	Field2014	kw_0401	rosette	FO	2.4	6-Jun-14	8-Sep-14	94	p53_D_12	p53	0.68143523
7251	MAH	Field2014	kw_2117	rosette	B	5.5	12-Jun-14	8-Sep-14	88	p53_E_01	p53	0.681981285
7642	JAM	Field2014	kw_3015	rosette	B	2.8	28-Jun-14	8-Sep-14	72	p53_E_02	p53	0.682533887
7317	MAH	Field2014	kw_1481	rosette	R	4.4	12-Jun-14	8-Sep-14	88	p53_E_03	p53	0.684418487
7572	MAH	Field2014	kw_2360	rosette	R	3.7	12-Jun-14	8-Sep-14	88	p53_E_04	p53	0.684610138
7174	MAH	Field2014	kw_1712	rosette	R	2.4	12-Jun-14	8-Sep-14	88	p53_E_05	p53	0.686459565
6456	ALD	Field2014	kw_0454	rosette	FS1	3.7	6-Jun-14	8-Sep-14	94	p53_E_06	p53	0.687712461
7141	MAH	Field2014	kw_1617	rosette	B	4.2	12-Jun-14	8-Sep-14	88	p53_E_07	p53	0.69109986
7352	MAH	Field2014	kw_1443	rosette	B	6.5	12-Jun-14	8-Sep-14	88	p53_E_08	p53	0.689343836
6598	ALD	Field2014	kw_0950	rosette	FO	3.8	8-Jun-14	8-Sep-14	92	p53_E_09	p53	0.690941423
7178	MAH	Field2014	kw_1713	rosette	R	3.3	12-Jun-14	8-Sep-14	88	p53_E_11	p53	0.691189317
7379	JAM	Field2014	kw_2629	rosette	R	1.1	28-Jun-14	8-Sep-14	72	p53_E_12	p53	0.69136279
7179	MAH	Field2014	kw_1721	rosette	R	4.4	12-Jun-14	8-Sep-14	88	p53_F_01	p53	0.691675143
7140	MAH	Field2014	kw_1644	rosette	R	2.6	12-Jun-14	8-Sep-14	88	p53_F_02	p53	0.691951695
6893	SIL	Field2014	kw_3538	rosette	R	2.5	10-Jun-14	8-Sep-14	90	p53_F_03	p53	0.692164743
7007	SIL	Field2014	kw_0686	rosette	FS2	2.1	10-Jun-14	8-Sep-14	90	p53_F_04	p53	0.692438925
7591	JAM	Field2014	kw_2680	rosette	R	2.2	28-Jun-14	8-Sep-14	72	p53_F_05	p53	0.693160913
7808	JAM	Field2014	kw_2873	rosette	R	2.4	28-Jun-14	8-Sep-14	72	p53_F_06	p53	0.997621849
7491	MAH	Field2014	kw_1995	rosette	R	2.1	12-Jun-14	8-Sep-14	88	p53_F_07	p53	0.69493468
7645	JAM	Field2014	kw_3019	rosette	B	2.5	28-Jun-14	8-Sep-14	72	p53_F_08	p53	0.695156278
7353	MAH	Field2014	kw_1415	rosette	R	5.9	12-Jun-14	8-Sep-14	88	p53_F_09	p53	0.695471212
7266	MAH	Field2014	kw_2155	rosette	R	3	12-Jun-14	8-Sep-14	88	p53_F_10	p53	0.695582297
7602	JAM	Field2014	kw_2694	rosette	R	2.1	28-Jun-14	8-Sep-14	72	p53_F_11	p53	0.696154942
6433	SIL	Field2014	kw_3385	rosette	R	1.7	10-Jun-14	8-Sep-14	90	p53_F_12	p53	0.696283771
6673	MAH	Field2014	kw_1374	rosette	R	4.4	12-Jun-14	8-Sep-14	88	p53_G_01	p53	0.696993398
7075	SIL	Field2014	kw_3862	rosette	SO	1.6	10-Jun-14	8-Sep-14	90	p53_G_02	p53	0.697290586
7452	MAH	Field2014	kw_2280	rosette	R	1.7	12-Jun-14	8-Sep-14	88	p53_G_03	p53	0.697416831
6812	ALD	Field2014	kw_0376	rosette	R	3.1	6-Jun-14	8-Sep-14	94	p53_G_04	p53	0.697482143
7695	JAM	Field2014	kw_3136	rosette	R	4.1	28-Jun-14	8-Sep-14	72	p53_G_05	p53	0.697554288
7368	JAM	Field2014	kw_2608	rosette	R	3.1	28-Jun-14	8-Sep-14	72	p53_G_06	p53	0.697883417
7638	JAM	Field2014	kw_3009	rosette	B	2.1	28-Jun-14	8-Sep-14	72	p53_G_07	p53	0.698936194
7621	JAM	Field2014	kw_2956	rosette	R	1.8	28-Jun-14	8-Sep-14	72	p53_G_08	p53	0.699965637
6805	ALD	Field2014	kw_0358	rosette	R	2.7	6-Jun-14	8-Sep-14	94	p53_G_09	p53	0.700027903
7169	MAH	Field2014	kw_1707	rosette	B	3.5	12-Jun-14	8-Sep-14	88	p53_G_10	p53	0.700217299
7105	SIL	Field2014	kw_3801	rosette	FO	3.4	10-Jun-14	8-Sep-14	90	p53_G_11	p53	0.701445063
7505	MAH	Field2014	kw_1931	rosette	R	4.8	12-Jun-14	8-Sep-14	88	p53_G_12	p53	0.701720619
6672	MAH	Field2014	kw_1395	rosette	R	3.1	12-Jun-14	8-Sep-14	88	p53_H_01	p53	0.702450566
7011	SIL	Field2014	kw_0653	rosette	R	3.4	10-Jun-14	8-Sep-14	90	p53_H_02	p53	0.702758825
7754	JAM	Field2014	kw_2477	rosette	R	4.2	28-Jun-14	8-Sep-14	72	p53_H_03	p53	0.703716261
7569	MAH	Field2014	kw_2398	rosette	R	4.5	12-Jun-14	8-Sep-14	88	p53_H_04	p53	0.703923992
6518	ALD	Field2014	kw_0242	rosette	R	3.3	6-Jun-14	8-Sep-14	94	p53_H_05	p53	0.705442488
6506	ALD	Field2014	kw_0207	rosette	R	1.5	6-Jun-14	8-Sep-14	94	p53_H_06	p53	0.705468165
6935	SIL	Field2014	kw_3607	rosette	FO	1.9	10-Jun-14	8-Sep-14	90	p53_H_07	p53	0.707303325
7568	MAH	Field2014	kw_2390	rosette	R	2.3	12-Jun-14	8-Sep-14	88	p53_H_08	p53	0.707763307
7328	MAH	Field2014	kw_2386	rosette	R	3.6	12-Jun-14	8-Sep-14	88	p53_H_09	p53	0.707930769
7320	MAH	Field2014	kw_2359	rosette	B	2.9	12-Jun-14	8-Sep-14	88	p53_H_10	p53	0.70803948
7830	JAM	Field2014	kw_2830	rosette	R	2.1	28-Jun-14	8-Sep-14	72	p53_H_11	p53	0.70840563
7821	JAM	Field2014	kw_2812	rosette	R	4.7	28-Jun-14	8-Sep-14	72	p53_H_12	p53	0.709334036
7555	MAH	Field2014	kw_1834	rosette	R	4.2	12-Jun-14	15-Sep-14	95	p54_A_03	p54	0.710228615
7058	SIL	Field2014	kw_0733	rosette	FS2	4.2	10-Jun-14	15-Sep-14	97	p54_A_04	p54	0.710290699
6454	ALD	Field2014	kw_0452	rosette	B	3.8	6-Jun-14	15-Sep-14	101	p54_A_05	p54	0.710851672
6629	ALD	Field2014	kw_1039	rosette	FO	8.3	8-Jun-14	15-Sep-14	99	p54_A_06	p54	0.711309115
6332	ALD	Field2014	kw_0199	rosette	B	5.7	6-Jun-14	15-Sep-14	101	p54_A_07	p54	0.712551075
7243	MAH	Field2014	kw_2091	rosette	R	3.9	12-Jun-14	15-Sep-14	95	p54_A_08	p54	0.712728062
7124	SIL	Field2014	kw_3913	rosette	B	2.3	10-Jun-14	15-Sep-14	97	p54_A_09	p54	0.713045449
7460	MAH	Field2014	kw_2335	rosette	B	4.5	12-Jun-14	15-Sep-14	95	p54_A_10	p54	0.713248663
6790	ALD	Field2014	kw_0112	rosette	FO	1.5	6-Jun-14	15-Sep-14	101	p54_A_11	p54	0.71431073
7145	MAH	Field2014	kw_1628	rosette	R	5.3	12-Jun-14	15-Sep-14	95	p54_A_12	p54	0.714614578
7605	JAM	Field2014	kw_2698	rosette	B	4	28-Jun-14	15-Sep-14	79	p54_B_01	p54	0.716807085
6945	SIL	Field2014	kw_3604	rosette	B	1.4	10-Jun-14	15-Sep-14	97	p54_B_02	p54	0.717623939
6316	ALD	Field2014	kw_0176	rosette	FS2	4.4	6-Jun-14	15-Sep-14	101	p54_B_03	p54	0.71848507
6914	SIL	Field2014	kw_3575	rosette	FO	1.8	10-Jun-14	15-Sep-14	97	p54_B_04	p54	0.718723482
7373	JAM	Field2014	kw_2617	rosette	B	2	28-Jun-14	15-Sep-14	79	p54_B_05	p54	0.719041874
7766	JAM	Field2014	kw_2530	rosette	R	1.4	28-Jun-14	15-Sep-14	79	p54_B_06	p54	0.719582643
6444	ALD	Field2014	kw_0438	rosette	B	1.7	6-Jun-14	15-Sep-14	101	p54_B_07	p54	0.720921944
6355	ALD	Field2014	kw_0082	rosette	FO	4.6	6-Jun-14	15-Sep-14	101	p54_B_08	p54	0.722028076
6898	SIL	Field2014	kw_3509	rosette	FO	4	10-Jun-14	15-Sep-14	97	p54_B_09	p54	0.722971986
7514	MAH	Field2014	kw_1921	rosette	B	4	12-Jun-14	15-Sep-14	95	p54_B_10	p54	0.723328379
7589	JAM	Field2014	kw_2676	rosette	R	3.4	28-Jun-14	15-Sep-14	79	p54_B_11	p54	0.723633721
7649	JAM	Field2014	kw_3027	rosette	R	4.7	28-Jun-14	15-Sep-14	79	p54_B_12	p54	0.723875689
6555	ALD	Field2014	kw_0539	rosette	B	6.1	6-Jun-14	15-Sep-14	101	p54_C_01	p54	0.723966372
6895	SIL	Field2014	kw_3514	rosette	R	3.6	10-Jun-14	15-Sep-14	97	p54_C_02	p54	0.724035042
7493	MAH	Field2014	kw_1976	rosette	R	2.8	12-Jun-14	15-Sep-14	95	p54_C_03	p54	0.72615587
7795	JAM	Field2014	kw_2852	rosette	R	3.4	28-Jun-14	15-Sep-14	79	p54_C_04	p54	0.728152251
7090	SIL	Field2014	kw_3992	rosette	FS1	3.8	10-Jun-14	15-Sep-14	97	p54_C_05	p54	0.728939756
7666	JAM	Field2014	kw_3060	rosette	R	4	28-Jun-14	15-Sep-14	79	p54_C_06	p54	0.73090024
7101	SIL	Field2014	kw_3832	rosette	R	2.2	10-Jun-14	15-Sep-14	97	p54_C_07	p54	0.731764352
6293	ALD	Field2014	kw_0567	rosette	FO	3.4	6-Jun-14	15-Sep-14	101	p54_C_08	p54	0.731925382
6928	SIL	Field2014	kw_3563	rosette	R	3.3	10-Jun-14	15-Sep-14	97	p54_C_09	p54	0.732578487
7530	MAH	Field2014	kw_1855	rosette	R	2	12-Jun-14	15-Sep-14	95	p54_C_10	p54	0.733076368
6932	SIL	Field2014	kw_3631	rosette	B	2.8	10-Jun-14	15-Sep-14	97	p54_C_11	p54	0.733437042
6654	MAH	Field2014	kw_1337	rosette	R	3.1	12-Jun-14	15-Sep-14	95	p54_C_12	p54	0.733459273
7725	JAM	Field2014	kw_3198	rosette	R	1.7	28-Jun-14	15-Sep-14	79	p54_D_01	p54	0.733758274
6303	ALD	Field2014	kw_0584	rosette	R	2.4	6-Jun-14	15-Sep-14	101	p54_D_02	p54	0.733795137
7739	JAM	Field2014	kw_2431	rosette	B	3	28-Jun-14	15-Sep-14	79	p54_D_03	p54	0.733985271
6524	ALD	Field2014	kw_1259	rosette	B	1.2	6-Jun-14	15-Sep-14	101	p54_D_04	p54	0.734159918
6792	ALD	Field2014	kw_0115	rosette	R	3.5	6-Jun-14	15-Sep-14	101	p54_D_05	p54	0.734332166
6596	MAH	Field2014	kw_1323	rosette	R	2.9	12-Jun-14	15-Sep-14	95	p54_D_06	p54	0.734406681
7222	MAH	Field2014	kw_2005	rosette	R	2.3	12-Jun-14	15-Sep-14	95	p54_D_07	p54	0.735475849
7326	MAH	Field2014	kw_2366	rosette	R	1.9	12-Jun-14	15-Sep-14	95	p54_D_08	p54	0.73570058
6770	ALD	Field2014	kw_0008	rosette	B	1.6	6-Jun-14	15-Sep-14	101	p54_D_09	p54	0.735923883
6931	SIL	Field2014	kw_3611	rosette	B	3.4	10-Jun-14	15-Sep-14	97	p54_D_10	p54	0.737156781
6925	SIL	Field2014	kw_3571	rosette	B	1.5	10-Jun-14	15-Sep-14	97	p54_D_11	p54	0.737930034
6953	SIL	Field2014	kw_3669	rosette	FO	3.1	10-Jun-14	15-Sep-14	97	p54_D_12	p54	0.738021671
6771	ALD	Field2014	kw_0009	rosette	B	3	6-Jun-14	15-Sep-14	101	p54_E_01	p54	0.738209752
7622	JAM	Field2014	kw_2959	rosette	R	2.9	28-Jun-14	15-Sep-14	79	p54_E_02	p54	0.73898779
7461	MAH	Field2014	kw_2308	rosette	R	3	12-Jun-14	15-Sep-14	95	p54_E_03	p54	0.741035254
7823	JAM	Field2014	kw_2815	rosette	R	2.5	28-Jun-14	15-Sep-14	79	p54_E_04	p54	0.741097652
6623	ALD	Field2014	kw_1018	rosette	FS1	3.7	8-Jun-14	15-Sep-14	99	p54_E_05	p54	0.741560345
7263	MAH	Field2014	kw_2143	rosette	R	3.5	12-Jun-14	15-Sep-14	95	p54_E_06	p54	0.741829167
6288	ALD	Field2014	kw_0554	rosette	B	2	6-Jun-14	15-Sep-14	101	p54_E_07	p54	0.743851682
7063	SIL	Field2014	kw_0724	rosette	R	1.7	10-Jun-14	15-Sep-14	97	p54_E_08	p54	0.743880987
6975	SIL	Field2014	kw_3719	rosette	FO	3.5	10-Jun-14	15-Sep-14	97	p54_E_09	p54	0.745797749
7164	MAH	Field2014	kw_1704	rosette	R	5.1	12-Jun-14	15-Sep-14	95	p54_E_10	p54	0.746378153
6493	ALD	Field2014	kw_0314	rosette	FO	2.8	6-Jun-14	15-Sep-14	101	p54_E_11	p54	0.746821782
6440	SIL	Field2014	kw_3362	rosette	B	6.4	10-Jun-14	15-Sep-14	97	p54_E_12	p54	0.747154099
7438	MAH	Field2014	kw_2299	rosette	B	2.1	12-Jun-14	15-Sep-14	95	p54_F_01	p54	0.749028765
7031	SIL	Field2014	kw_0752	rosette	FS2	3.5	10-Jun-14	15-Sep-14	97	p54_F_02	p54	0.749553204
7363	MAH	Field2014	kw_1441	rosette	B	5	12-Jun-14	15-Sep-14	95	p54_F_03	p54	0.749680716
6612	ALD	Field2014	kw_1099	rosette	SO	6.2	8-Jun-14	15-Sep-14	99	p54_F_04	p54	0.751384453
7727	JAM	Field2014	kw_2403	rosette	R	3.2	28-Jun-14	15-Sep-14	79	p54_F_05	p54	0.751435156
6856	SIL	Field2014	kw_3404	rosette	FO	6.2	10-Jun-14	15-Sep-14	97	p54_F_06	p54	0.753621185
7804	JAM	Field2014	kw_2866	rosette	R	1.8	28-Jun-14	15-Sep-14	79	p54_F_07	p54	0.754019549
7526	MAH	Field2014	kw_1856	rosette	R	3	12-Jun-14	15-Sep-14	95	p54_F_08	p54	0.755813671
7720	JAM	Field2014	kw_3192	rosette	B	4.1	28-Jun-14	15-Sep-14	79	p54_F_09	p54	0.756928865
7189	MAH	Field2014	kw_1765	rosette	R	3.6	12-Jun-14	15-Sep-14	95	p54_F_10	p54	0.757339155
6582	ALD	Field2014	kw_0896	rosette	FO	3.4	8-Jun-14	15-Sep-14	99	p54_F_11	p54	0.757782938
6490	ALD	Field2014	kw_0301	rosette	FO	2.4	6-Jun-14	15-Sep-14	101	p54_F_12	p54	0.758977985
6442	SIL	Field2014	kw_3366	rosette	B	7.5	10-Jun-14	15-Sep-14	97	p54_G_01	p54	0.759079528
7421	MAH	Field2014	kw_2207	rosette	B	1.4	12-Jun-14	15-Sep-14	95	p54_G_02	p54	0.7602161
6556	ALD	Field2014	kw_0541	rosette	B	8.6	6-Jun-14	15-Sep-14	101	p54_G_03	p54	0.760922813
7550	MAH	Field2014	kw_1804	rosette	R	3.7	12-Jun-14	15-Sep-14	95	p54_G_04	p54	0.761454783
6328	ALD	Field2014	kw_0195	rosette	FO	6.2	6-Jun-14	15-Sep-14	101	p54_G_05	p54	0.762418178
7782	JAM	Field2014	kw_2919	rosette	R	1.5	28-Jun-14	15-Sep-14	79	p54_G_06	p54	0.762585115
7524	MAH	Field2014	kw_1871	rosette	R	2.4	12-Jun-14	15-Sep-14	95	p54_G_07	p54	0.762948223
6356	ALD	Field2014	kw_0083	rosette	R	2.9	6-Jun-14	15-Sep-14	101	p54_G_08	p54	0.763078006
7396	JAM	Field2014	kw_2576	rosette	B	2.7	28-Jun-14	15-Sep-14	79	p54_G_09	p54	0.763186855
6676	MAH	Field2014	kw_1388	rosette	R	5.6	12-Jun-14	15-Sep-14	95	p54_G_10	p54	0.763809302
6412	SIL	Field2014	kw_3320	rosette	R	2.7	10-Jun-14	15-Sep-14	97	p54_G_11	p54	0.763990117
6509	ALD	Field2014	kw_0214	rosette	FO	3.4	6-Jun-14	15-Sep-14	101	p54_G_12	p54	0.765316756
6334	ALD	Field2014	kw_0856	rosette	FS2	2.2	8-Jun-14	15-Sep-14	99	p54_H_01	p54	0.765572584
7451	MAH	Field2014	kw_2283	rosette	R	1.8	12-Jun-14	15-Sep-14	95	p54_H_02	p54	0.765627551
6263	ALD	Field2014	kw_1186	rosette	FO	2.3	6-Jun-14	15-Sep-14	101	p54_H_03	p54	0.765930186
6788	ALD	Field2014	kw_0108	rosette	B	2.5	6-Jun-14	15-Sep-14	101	p54_H_04	p54	0.766179668
7762	JAM	Field2014	kw_2497	rosette	R	2.2	28-Jun-14	15-Sep-14	79	p54_H_05	p54	0.766646086
6352	ALD	Field2014	kw_0076	rosette	FS1	3.7	6-Jun-14	15-Sep-14	101	p54_H_06	p54	0.767696582
7341	MAH	Field2014	kw_1457	rosette	B	4.5	12-Jun-14	15-Sep-14	95	p54_H_07	p54	0.767945942
7500	MAH	Field2014	kw_1935	rosette	B	2.5	12-Jun-14	15-Sep-14	95	p54_H_08	p54	0.768750314
6411	SIL	Field2014	kw_3317	rosette	R	1.8	10-Jun-14	15-Sep-14	97	p54_H_09	p54	0.769134217
7631	JAM	Field2014	kw_2996	rosette	B	1.5	28-Jun-14	15-Sep-14	79	p54_H_10	p54	0.76955001
7104	SIL	Field2014	kw_3822	rosette	FO	1	10-Jun-14	15-Sep-14	97	p54_H_11	p54	0.769566115
6820	ALD	Field2014	kw_0394	rosette	B	4.9	6-Jun-14	15-Sep-14	101	p54_H_12	p54	0.770820813
7068	SIL	Field2014	kw_3858	rosette	R	2.2	10-Jun-14	15-Sep-14	97	p55_A_03	p55	0.771929154
6581	ALD	Field2014	kw_0884	rosette	FO	2.4	8-Jun-14	15-Sep-14	99	p55_A_04	p55	0.773203361
6681	MAH	Field2014	kw_1601	rosette	R	5.9	12-Jun-14	15-Sep-14	95	p55_A_05	p55	0.773333667
6828	ALD	Field2014	kw_0406	rosette	R	1.3	6-Jun-14	15-Sep-14	101	p55_A_06	p55	0.77453313
6437	SIL	Field2014	kw_3381	rosette	FO	3.7	10-Jun-14	15-Sep-14	97	p55_A_07	p55	0.775336388
6207	ALD	Field2014	kw_0809	rosette	B	4.9	8-Jun-14	15-Sep-14	99	p55_A_08	p55	0.775981663
